customer_id,age,pep_flag,occupation,industry,account_type,kyc_level,income_bracket,customer_since_days,home_city,home_lat,home_lon,shared_kyc_id,shared_phone_hash,shared_email_hash
C1631,23,0,business_owner,manufacturing,retail,medium,high,3331,Delhi,28.6139,77.209,,,
C1632,53,0,business_owner,construction,current,low,high,2937,Kolkata,22.5726,88.3639,,,
C1633,35,0,self_employed,unknown,savings,medium,high,3534,Pune,18.5204,73.8567,,,
C1634,60,0,student,construction,corporate,medium,medium,47,Pune,18.5204,73.8567,,,
C1635,69,0,self_employed,retail,current,low,medium,2122,Kolkata,22.5726,88.3639,,,
C1636,54,0,freelancer,retail,retail,low,medium,458,Mumbai,19.076,72.8777,,PHONE_00014,
C1637,22,0,freelancer,manufacturing,corporate,low,low,1435,Bangalore,12.9716,77.5946,,,
C1638,45,0,unemployed,manufacturing,corporate,medium,low,1882,Mumbai,19.076,72.8777,,,
C1639,30,0,student,unknown,business,medium,medium,1728,Delhi,28.6139,77.209,,,
C1640,52,0,self_employed,healthcare,savings,high,low,1368,Ahmedabad,23.0225,72.5714,,,
C1641,57,0,salaried,retail,corporate,medium,medium,2553,Hyderabad,17.385,78.4867,,,
C1642,42,0,student,manufacturing,retail,high,medium,1932,Indore,22.7196,75.8577,,,
C1643,35,0,self_employed,unknown,retail,medium,low,64,Kolkata,22.5726,88.3639,,,
C1644,33,0,salaried,real_estate,corporate,medium,medium,2352,Belgaum,15.8497,74.4977,,,
C1645,30,0,salaried,technology,current,high,high,619,Delhi,28.6139,77.209,,,
C1646,65,0,salaried,manufacturing,retail,medium,medium,2251,Kolkata,22.5726,88.3639,,,
C1647,53,0,unemployed,technology,savings,high,medium,3638,Mysuru,12.2958,76.6394,,,
C1648,52,0,salaried,finance,savings,low,medium,53,Ahmedabad,23.0225,72.5714,,,
C1649,36,0,unemployed,finance,retail,low,medium,1517,Kolkata,22.5726,88.3639,,,
C1650,28,1,salaried,healthcare,savings,high,medium,2758,Mumbai,19.076,72.8777,,,
C1651,28,0,salaried,unknown,retail,low,medium,2274,Hyderabad,17.385,78.4867,,,
C1652,38,0,self_employed,hospitality,current,high,low,3382,Kolkata,22.5726,88.3639,,,
C1653,48,0,salaried,retail,corporate,medium,medium,2494,Pune,18.5204,73.8567,,,
C1654,45,0,freelancer,retail,current,medium,low,2442,Mysuru,12.2958,76.6394,,,
C1655,65,0,self_employed,retail,savings,high,medium,2195,Delhi,28.6139,77.209,,,
C1656,62,0,salaried,construction,savings,high,medium,1990,Lucknow,26.8467,80.9462,,,
C1657,67,0,self_employed,construction,savings,medium,high,2406,Delhi,28.6139,77.209,,,
C1658,68,0,salaried,real_estate,savings,high,high,156,Pune,18.5204,73.8567,,,
C1659,54,0,self_employed,real_estate,business,medium,medium,1702,Belgaum,15.8497,74.4977,,,
C1660,56,0,student,retail,savings,medium,medium,1408,Jaipur,26.9124,75.7873,,,
C1661,30,0,self_employed,unknown,savings,medium,low,3483,Kolkata,22.5726,88.3639,,,
C1662,31,0,self_employed,unknown,retail,low,medium,3147,Mysuru,12.2958,76.6394,,,
C1663,47,0,business_owner,real_estate,retail,high,medium,998,Agra,27.1767,78.0081,,,
C1664,69,0,unemployed,education,retail,high,medium,952,Mumbai,19.076,72.8777,,,
C1665,42,0,salaried,technology,business,medium,medium,1675,Surat,21.1702,72.8311,,,
C1666,22,0,student,finance,business,high,medium,3314,Pune,18.5204,73.8567,,,
C1667,36,0,self_employed,technology,savings,medium,medium,557,Kolkata,22.5726,88.3639,,,
C1668,31,0,salaried,hospitality,corporate,medium,low,3380,Chandigarh,30.7333,76.7794,,,
C1669,23,1,business_owner,retail,retail,medium,low,1393,Hyderabad,17.385,78.4867,,,
C1670,26,0,self_employed,healthcare,retail,medium,low,1178,Hyderabad,17.385,78.4867,,,
C1671,38,0,self_employed,education,retail,low,low,2686,Jaipur,26.9124,75.7873,,,
C1672,66,0,business_owner,retail,savings,medium,high,1288,Kolkata,22.5726,88.3639,,,
C1673,27,0,student,technology,retail,high,medium,1844,Delhi,28.6139,77.209,,,
C1674,23,0,self_employed,hospitality,savings,high,low,839,Mumbai,19.076,72.8777,,,
C1675,22,0,self_employed,technology,retail,medium,medium,2198,Pune,18.5204,73.8567,,,
C1676,40,0,business_owner,healthcare,retail,low,low,1438,Surat,21.1702,72.8311,,,
C1677,68,0,government_employee,technology,current,high,medium,1379,Delhi,28.6139,77.209,,,
C1678,22,0,self_employed,construction,retail,high,medium,3574,Lucknow,26.8467,80.9462,,,
C1679,69,0,self_employed,unknown,corporate,medium,medium,3375,Bangalore,12.9716,77.5946,KYC_00047,,
C1680,54,0,retired,unknown,retail,low,medium,1143,Kolkata,22.5726,88.3639,,,
C1681,28,0,self_employed,unknown,retail,medium,medium,2302,Jaipur,26.9124,75.7873,,,
C1682,35,0,student,construction,current,medium,high,1397,Belgaum,15.8497,74.4977,,,
C1683,45,0,unemployed,education,current,high,medium,2694,Chennai,13.0827,80.2707,,,
C1684,59,0,business_owner,finance,savings,medium,high,357,Belgaum,15.8497,74.4977,,,
C1685,56,0,business_owner,construction,corporate,high,high,3294,Pune,18.5204,73.8567,,,
C1686,41,0,business_owner,unknown,business,high,medium,119,Mumbai,19.076,72.8777,,,
C1687,36,0,unemployed,healthcare,savings,medium,medium,645,Delhi,28.6139,77.209,,,
C1688,65,0,student,unknown,retail,medium,low,3605,Kolkata,22.5726,88.3639,,,
C1689,40,0,business_owner,construction,business,medium,medium,521,Mumbai,19.076,72.8777,,,
C1690,38,0,freelancer,technology,business,medium,medium,3263,Delhi,28.6139,77.209,,,
C1691,58,0,freelancer,hospitality,corporate,high,low,916,Chennai,13.0827,80.2707,,,
C1692,28,0,business_owner,manufacturing,retail,high,medium,2331,Surat,21.1702,72.8311,,,
C1693,64,0,government_employee,technology,current,medium,high,3288,Hyderabad,17.385,78.4867,,,
C1694,58,0,self_employed,technology,retail,medium,medium,344,Mumbai,19.076,72.8777,,,
C1695,51,0,business_owner,construction,current,medium,medium,2343,Hyderabad,17.385,78.4867,,,
C1696,27,0,retired,healthcare,business,medium,low,3230,Hyderabad,17.385,78.4867,,,
C1697,54,0,self_employed,education,current,medium,medium,2835,Bangalore,12.9716,77.5946,,,
C1698,45,0,business_owner,real_estate,retail,low,medium,1705,Mumbai,19.076,72.8777,,,
C1699,27,0,retired,technology,business,low,medium,564,Mumbai,19.076,72.8777,,,
C1700,33,0,government_employee,retail,retail,medium,high,689,Ahmedabad,23.0225,72.5714,,,
C1701,46,0,salaried,technology,corporate,high,medium,1394,Chennai,13.0827,80.2707,,,
C1702,25,0,government_employee,construction,current,medium,low,3254,Kolkata,22.5726,88.3639,,,
C1703,37,0,salaried,finance,retail,high,low,132,Delhi,28.6139,77.209,,,
C1704,30,0,freelancer,construction,savings,low,low,3271,Patna,25.5941,85.1376,,,
C1705,44,0,retired,finance,savings,medium,high,2358,Kolkata,22.5726,88.3639,,,
C1706,36,0,self_employed,unknown,business,high,high,3200,Chennai,13.0827,80.2707,,,
C1707,32,0,student,unknown,retail,low,medium,2918,Ahmedabad,23.0225,72.5714,,,
C1708,40,0,unemployed,manufacturing,business,high,low,2681,Chennai,13.0827,80.2707,,,
C1709,44,0,retired,construction,retail,medium,low,768,Hyderabad,17.385,78.4867,,,
C1710,21,0,government_employee,education,current,medium,low,2147,Kolkata,22.5726,88.3639,,,
C1711,32,0,salaried,construction,retail,high,medium,1536,Hyderabad,17.385,78.4867,,,
C1712,29,0,unemployed,retail,retail,high,high,2619,Hyderabad,17.385,78.4867,,,
C1713,33,0,self_employed,education,retail,medium,medium,1777,Ahmedabad,23.0225,72.5714,,PHONE_00016,
C1714,62,0,self_employed,healthcare,retail,low,high,435,Kolkata,22.5726,88.3639,,,
C1715,55,0,government_employee,retail,savings,low,low,2589,Pune,18.5204,73.8567,,,
C1716,59,0,self_employed,manufacturing,retail,medium,medium,511,Patna,25.5941,85.1376,,,
C1717,26,0,salaried,hospitality,current,medium,medium,1636,Bangalore,12.9716,77.5946,KYC_00001,,
C1718,48,0,retired,retail,current,low,low,491,Chennai,13.0827,80.2707,,,
C1719,35,0,salaried,real_estate,current,medium,high,3435,Pune,18.5204,73.8567,,,
C1720,53,0,salaried,retail,savings,high,medium,370,Agra,27.1767,78.0081,,,
C1721,38,0,business_owner,education,retail,high,medium,3458,Kolkata,22.5726,88.3639,,,
C1722,41,0,retired,unknown,current,medium,medium,133,Kolkata,22.5726,88.3639,KYC_00042,,
C1723,28,0,unemployed,unknown,savings,medium,high,3548,Chennai,13.0827,80.2707,,,
C1724,45,0,salaried,finance,corporate,low,high,3285,Chandigarh,30.7333,76.7794,,,
C1725,29,0,self_employed,manufacturing,current,medium,low,620,Kolkata,22.5726,88.3639,,,
C1726,32,0,freelancer,education,savings,medium,low,163,Pune,18.5204,73.8567,,,
C1727,44,0,salaried,technology,retail,high,high,95,Delhi,28.6139,77.209,,,
C1728,41,0,self_employed,finance,corporate,medium,high,3393,Pune,18.5204,73.8567,,,
C1729,44,0,retired,hospitality,current,low,low,371,Hyderabad,17.385,78.4867,,,
C1730,67,0,salaried,unknown,savings,medium,low,829,Surat,21.1702,72.8311,KYC_00053,,
C1731,22,0,salaried,real_estate,retail,medium,high,1831,Bangalore,12.9716,77.5946,,,
C1732,36,0,business_owner,retail,savings,medium,medium,3088,Lucknow,26.8467,80.9462,,,
C1733,35,0,freelancer,healthcare,savings,medium,low,1104,Mumbai,19.076,72.8777,,,
C1734,30,0,freelancer,real_estate,retail,medium,medium,2983,Delhi,28.6139,77.209,,,
C1735,49,0,business_owner,education,savings,high,medium,228,Mysuru,12.2958,76.6394,,,
C1736,67,0,business_owner,manufacturing,business,medium,low,3381,Kolkata,22.5726,88.3639,,,
C1737,63,0,business_owner,education,current,low,high,936,Pune,18.5204,73.8567,,,
C1738,57,0,business_owner,construction,retail,low,low,2141,Ahmedabad,23.0225,72.5714,,,
C1739,48,0,freelancer,manufacturing,retail,high,low,1615,Delhi,28.6139,77.209,,,
C1740,55,0,unemployed,unknown,retail,medium,low,2622,Mumbai,19.076,72.8777,,,
C1741,67,1,salaried,healthcare,current,low,low,2991,Delhi,28.6139,77.209,,,
C1742,28,0,government_employee,unknown,retail,high,low,1141,Kolkata,22.5726,88.3639,,,
C1743,22,0,salaried,unknown,business,high,high,1823,Hyderabad,17.385,78.4867,,,
C1744,30,0,retired,hospitality,retail,medium,medium,2095,Mumbai,19.076,72.8777,,,
C1745,44,0,salaried,real_estate,retail,high,medium,2269,Kolkata,22.5726,88.3639,,,
C1746,38,1,freelancer,real_estate,retail,medium,high,2574,Pune,18.5204,73.8567,,,
C1747,39,0,business_owner,manufacturing,retail,low,medium,1777,Bangalore,12.9716,77.5946,,,
C1748,64,0,freelancer,technology,retail,high,medium,1258,Ahmedabad,23.0225,72.5714,,,
C1749,62,0,salaried,technology,retail,medium,medium,2792,Delhi,28.6139,77.209,KYC_00020,,
C1750,36,0,unemployed,finance,savings,medium,medium,492,Agra,27.1767,78.0081,,,
C1751,65,0,self_employed,manufacturing,corporate,high,low,3399,Bangalore,12.9716,77.5946,,,
C1752,63,0,self_employed,technology,retail,medium,medium,1104,Delhi,28.6139,77.209,,,
C1753,43,0,retired,finance,savings,medium,low,188,Bangalore,12.9716,77.5946,,,
C1754,32,0,government_employee,unknown,retail,high,high,2925,Surat,21.1702,72.8311,,,
C1755,40,0,freelancer,retail,retail,high,low,2543,Ahmedabad,23.0225,72.5714,,,
C1756,65,0,salaried,retail,retail,medium,medium,763,Bangalore,12.9716,77.5946,,,
C1757,51,0,retired,hospitality,business,medium,medium,2928,Chennai,13.0827,80.2707,,,
C1758,33,0,business_owner,technology,corporate,high,low,708,Hyderabad,17.385,78.4867,,,
C1759,25,0,government_employee,education,savings,medium,medium,3468,Mumbai,19.076,72.8777,,,
C1760,51,0,self_employed,hospitality,savings,low,high,3476,Mysuru,12.2958,76.6394,,,
C1761,23,0,government_employee,technology,savings,medium,low,2687,Mumbai,19.076,72.8777,,,
C1762,48,0,salaried,real_estate,current,high,medium,687,Chennai,13.0827,80.2707,,,
C1763,64,0,business_owner,healthcare,current,medium,high,2121,Kolkata,22.5726,88.3639,,,
C1764,64,0,salaried,retail,retail,low,medium,3077,Coimbatore,11.0168,76.9558,,,
C1765,56,0,government_employee,real_estate,retail,medium,low,3225,Hyderabad,17.385,78.4867,,,
C1766,22,0,unemployed,real_estate,corporate,medium,low,1265,Bangalore,12.9716,77.5946,,,
C1767,33,0,retired,finance,retail,medium,high,3100,Indore,22.7196,75.8577,,,
C1768,59,0,government_employee,technology,retail,medium,medium,2691,Mumbai,19.076,72.8777,,,
C1769,50,0,salaried,retail,retail,medium,medium,704,Hyderabad,17.385,78.4867,,,
C1770,61,1,salaried,unknown,savings,high,low,2990,Hyderabad,17.385,78.4867,,,
C1771,23,0,business_owner,finance,savings,low,medium,1191,Hyderabad,17.385,78.4867,,,
C1772,69,0,salaried,healthcare,corporate,low,medium,1881,Jaipur,26.9124,75.7873,,PHONE_00012,
C1773,40,0,salaried,manufacturing,retail,medium,low,1573,Chennai,13.0827,80.2707,,,
C1774,58,0,government_employee,retail,corporate,medium,medium,207,Bangalore,12.9716,77.5946,,,
C1775,50,0,self_employed,construction,corporate,high,medium,1811,Ahmedabad,23.0225,72.5714,,,
C1776,57,0,salaried,manufacturing,retail,low,high,228,Delhi,28.6139,77.209,,,
C1777,55,0,government_employee,hospitality,savings,high,low,251,Pune,18.5204,73.8567,,,
C1778,64,0,self_employed,unknown,savings,medium,low,1654,Mumbai,19.076,72.8777,KYC_00063,,
C1779,49,0,business_owner,manufacturing,business,low,medium,261,Chennai,13.0827,80.2707,,,
C1780,21,0,unemployed,healthcare,savings,low,medium,616,Kolkata,22.5726,88.3639,KYC_00041,,
C1781,28,0,unemployed,finance,retail,high,low,2207,Surat,21.1702,72.8311,,,
C1782,67,0,retired,retail,retail,medium,medium,1678,Bangalore,12.9716,77.5946,,,
C1783,66,0,salaried,retail,current,low,high,2416,Kolkata,22.5726,88.3639,,,
C1784,38,0,student,finance,corporate,medium,medium,2379,Pune,18.5204,73.8567,,,
C1785,60,0,business_owner,unknown,savings,high,high,93,Ahmedabad,23.0225,72.5714,,,
C1786,22,0,salaried,manufacturing,corporate,high,medium,2659,Chennai,13.0827,80.2707,,,
C1787,29,0,student,unknown,retail,medium,low,685,Jaipur,26.9124,75.7873,,,
C1788,23,0,self_employed,unknown,savings,medium,high,590,Delhi,28.6139,77.209,KYC_00016,,
C1789,32,0,unemployed,finance,current,high,medium,2296,Coimbatore,11.0168,76.9558,,,
C1790,62,0,salaried,technology,current,low,medium,3606,Pune,18.5204,73.8567,,,
C1791,65,0,self_employed,real_estate,savings,high,low,2550,Coimbatore,11.0168,76.9558,,,
C1792,34,0,business_owner,retail,savings,medium,medium,489,Raipur,21.2514,81.6296,,,
C1793,27,0,salaried,technology,savings,medium,medium,1565,Delhi,28.6139,77.209,,,
C1794,62,0,business_owner,unknown,retail,medium,medium,2600,Delhi,28.6139,77.209,,,
C1795,60,0,self_employed,construction,retail,low,high,2633,Chennai,13.0827,80.2707,,,
C1796,67,0,salaried,technology,savings,medium,medium,3096,Mumbai,19.076,72.8777,,,
C1797,65,0,self_employed,construction,current,medium,medium,1292,Indore,22.7196,75.8577,,,
C1798,33,0,self_employed,construction,retail,medium,medium,184,Chennai,13.0827,80.2707,,,
C1799,49,0,freelancer,technology,current,low,high,1849,Delhi,28.6139,77.209,KYC_00022,,
C1800,36,0,self_employed,finance,retail,medium,medium,3558,Ahmedabad,23.0225,72.5714,,,
C1801,68,0,salaried,retail,business,high,medium,1448,Bangalore,12.9716,77.5946,,,
C1802,66,0,student,healthcare,savings,medium,medium,2693,Chennai,13.0827,80.2707,,,
C1803,27,0,salaried,retail,savings,low,low,3060,Ahmedabad,23.0225,72.5714,,,
C1804,32,0,business_owner,retail,savings,high,medium,3386,Bangalore,12.9716,77.5946,,,
C1805,50,1,freelancer,retail,savings,medium,medium,2895,Chennai,13.0827,80.2707,,,
C1806,57,0,government_employee,construction,current,medium,medium,2144,Bangalore,12.9716,77.5946,,,
C1807,30,0,retired,technology,retail,high,medium,1619,Chennai,13.0827,80.2707,,,
C1808,50,0,salaried,healthcare,corporate,medium,medium,1144,Kolkata,22.5726,88.3639,,,
C1809,50,0,business_owner,retail,business,high,medium,1742,Mysuru,12.2958,76.6394,,,
C1810,67,0,unemployed,healthcare,corporate,high,low,1973,Bangalore,12.9716,77.5946,,,
C1811,62,0,business_owner,retail,retail,high,medium,1646,Hyderabad,17.385,78.4867,,,
C1812,66,0,salaried,healthcare,savings,high,low,3005,Delhi,28.6139,77.209,,,
C1813,22,0,government_employee,healthcare,business,medium,medium,637,Hyderabad,17.385,78.4867,,,
C1814,63,0,freelancer,education,corporate,medium,medium,2031,Mysuru,12.2958,76.6394,,,
C1815,60,0,salaried,retail,current,medium,medium,3390,Mysuru,12.2958,76.6394,,,
C1816,54,0,retired,retail,savings,high,low,2553,Delhi,28.6139,77.209,,,
C1817,47,0,student,manufacturing,savings,low,low,2971,Hyderabad,17.385,78.4867,,,
C1818,25,0,self_employed,unknown,retail,medium,medium,2483,Patna,25.5941,85.1376,,,
C1819,43,0,self_employed,manufacturing,savings,medium,high,2908,Mumbai,19.076,72.8777,,,
C1820,57,0,student,healthcare,current,medium,medium,1573,Kolkata,22.5726,88.3639,,,
C1821,23,0,student,unknown,retail,medium,medium,2713,Delhi,28.6139,77.209,,,
C1822,46,0,self_employed,retail,retail,low,medium,2209,Delhi,28.6139,77.209,,,
C1823,37,0,retired,healthcare,corporate,high,low,2361,Bangalore,12.9716,77.5946,,,
C1824,47,0,self_employed,education,business,high,low,717,Delhi,28.6139,77.209,,,
C1825,59,0,retired,finance,business,medium,high,1846,Delhi,28.6139,77.209,,,
C1826,21,1,business_owner,hospitality,retail,medium,medium,2814,Kolkata,22.5726,88.3639,,,
C1827,26,0,self_employed,education,corporate,medium,medium,2041,Kolkata,22.5726,88.3639,,,
C1828,21,0,self_employed,hospitality,retail,medium,high,578,Bangalore,12.9716,77.5946,KYC_00062,,
C1829,22,0,salaried,technology,corporate,high,high,1861,Pune,18.5204,73.8567,,,
C1830,51,0,self_employed,finance,corporate,medium,low,2377,Kolkata,22.5726,88.3639,,,
C1831,25,0,government_employee,technology,current,medium,medium,1121,Jaipur,26.9124,75.7873,,,
C1832,32,0,freelancer,finance,retail,medium,low,2273,Mumbai,19.076,72.8777,,,
C1833,44,0,salaried,healthcare,retail,medium,medium,3198,Pune,18.5204,73.8567,,,
C1834,51,0,business_owner,finance,savings,medium,high,782,Mysuru,12.2958,76.6394,,,
C1835,51,0,salaried,healthcare,savings,high,medium,3316,Delhi,28.6139,77.209,,,
C1836,62,0,unemployed,education,retail,low,medium,1406,Bangalore,12.9716,77.5946,,,
C1837,24,0,unemployed,manufacturing,corporate,medium,medium,2973,Mumbai,19.076,72.8777,,,
C1838,46,0,salaried,real_estate,savings,low,medium,292,Mysuru,12.2958,76.6394,,,
C1839,57,0,retired,education,savings,low,low,2827,Mysuru,12.2958,76.6394,,,
C1840,26,0,self_employed,healthcare,corporate,low,medium,3479,Mumbai,19.076,72.8777,,,
C1841,58,0,student,education,current,medium,medium,1533,Chennai,13.0827,80.2707,,,
C1842,46,0,salaried,finance,retail,medium,medium,3041,Mumbai,19.076,72.8777,,,
C1843,27,0,salaried,retail,savings,low,high,2529,Delhi,28.6139,77.209,,,
C1844,28,0,salaried,technology,business,medium,medium,3470,Delhi,28.6139,77.209,,,
C1845,63,0,salaried,healthcare,retail,medium,medium,3233,Delhi,28.6139,77.209,,,
C1846,53,1,business_owner,retail,corporate,medium,low,1374,Ahmedabad,23.0225,72.5714,,,
C1847,46,0,salaried,hospitality,business,high,high,962,Belgaum,15.8497,74.4977,,,
C1848,41,0,business_owner,real_estate,current,low,low,1448,Jaipur,26.9124,75.7873,,,
C1849,21,0,business_owner,technology,retail,medium,low,2479,Ahmedabad,23.0225,72.5714,KYC_00005,,
C1850,38,0,retired,unknown,corporate,high,high,1994,Kolkata,22.5726,88.3639,,,
C1851,40,0,self_employed,manufacturing,current,medium,medium,999,Jaipur,26.9124,75.7873,KYC_00010,,
C1852,42,0,freelancer,retail,retail,low,high,1994,Indore,22.7196,75.8577,,,
C1853,53,0,student,retail,retail,high,low,206,Chandigarh,30.7333,76.7794,,,
C1854,30,0,business_owner,real_estate,corporate,high,low,703,Mysuru,12.2958,76.6394,,,
C1855,46,0,government_employee,construction,current,medium,medium,2079,Kolkata,22.5726,88.3639,,,
C1856,35,0,student,retail,retail,medium,medium,1669,Kolkata,22.5726,88.3639,,,
C1857,53,0,salaried,construction,retail,high,high,1146,Chennai,13.0827,80.2707,,,
C1858,48,0,unemployed,construction,current,medium,medium,3589,Bangalore,12.9716,77.5946,,,
C1859,23,0,unemployed,finance,savings,medium,medium,2300,Pune,18.5204,73.8567,,,
C1860,25,0,unemployed,hospitality,retail,medium,medium,1992,Raipur,21.2514,81.6296,,,
C1861,62,0,business_owner,healthcare,retail,high,medium,3441,Mumbai,19.076,72.8777,,,
C1862,26,1,government_employee,manufacturing,savings,medium,medium,2302,Ahmedabad,23.0225,72.5714,,,
C1863,56,0,salaried,education,retail,high,low,1224,Indore,22.7196,75.8577,,,
C1864,36,0,freelancer,unknown,retail,low,medium,3391,Pune,18.5204,73.8567,,,
C1865,57,0,government_employee,construction,business,low,medium,3425,Mysuru,12.2958,76.6394,,,
C1866,48,0,self_employed,technology,savings,medium,high,2155,Bangalore,12.9716,77.5946,,,
C1867,62,0,self_employed,construction,retail,medium,high,2177,Chennai,13.0827,80.2707,,,
C1868,49,0,government_employee,manufacturing,business,medium,high,683,Delhi,28.6139,77.209,,,
C1869,39,0,salaried,unknown,retail,medium,low,50,Coimbatore,11.0168,76.9558,,,
C1870,46,0,freelancer,retail,corporate,medium,high,1914,Patna,25.5941,85.1376,,,
C1871,44,0,government_employee,unknown,retail,high,high,676,Mumbai,19.076,72.8777,,,
C1872,43,0,government_employee,retail,business,high,high,2925,Belgaum,15.8497,74.4977,,,
C1873,21,0,salaried,manufacturing,retail,medium,low,909,Pune,18.5204,73.8567,,,
C1874,35,0,freelancer,technology,savings,medium,low,1484,Hyderabad,17.385,78.4867,,,
C1875,29,0,self_employed,education,savings,medium,medium,2430,Chandigarh,30.7333,76.7794,,,
C1876,67,0,salaried,unknown,savings,medium,low,2271,Mumbai,19.076,72.8777,KYC_00013,,
C1877,52,0,salaried,hospitality,retail,high,high,3309,Mumbai,19.076,72.8777,,,
C1878,42,0,government_employee,finance,savings,high,medium,1502,Kolkata,22.5726,88.3639,,,
C1879,49,0,unemployed,unknown,retail,low,high,592,Delhi,28.6139,77.209,,,
C1880,50,0,retired,unknown,savings,medium,high,1622,Mumbai,19.076,72.8777,,,
C1881,37,0,business_owner,unknown,business,high,low,104,Mumbai,19.076,72.8777,,,
C1882,26,0,government_employee,technology,retail,medium,medium,556,Hyderabad,17.385,78.4867,KYC_00059,,
C1883,42,0,student,healthcare,business,high,medium,1829,Bangalore,12.9716,77.5946,,,
C1884,61,0,student,technology,retail,medium,medium,1124,Agra,27.1767,78.0081,KYC_00042,,
C1885,58,0,salaried,retail,savings,medium,low,2274,Delhi,28.6139,77.209,,,
C1886,54,0,unemployed,hospitality,savings,high,medium,99,Coimbatore,11.0168,76.9558,,,
C1887,57,0,government_employee,manufacturing,savings,low,medium,1661,Kolkata,22.5726,88.3639,,,
C1888,38,0,government_employee,healthcare,corporate,medium,medium,2083,Kolkata,22.5726,88.3639,,,
C1889,46,0,retired,retail,retail,low,medium,3371,Mumbai,19.076,72.8777,,,
C1890,45,0,salaried,finance,retail,medium,low,387,Chennai,13.0827,80.2707,,,
C1891,50,0,salaried,technology,business,medium,medium,2729,Coimbatore,11.0168,76.9558,,,
C1892,61,0,self_employed,finance,current,high,medium,3161,Kolkata,22.5726,88.3639,,,
C1893,65,0,freelancer,education,savings,medium,high,2905,Ahmedabad,23.0225,72.5714,,,
C1894,55,0,salaried,unknown,corporate,high,medium,2506,Chennai,13.0827,80.2707,,,
C1895,22,0,government_employee,technology,retail,low,low,244,Kolkata,22.5726,88.3639,,,
C1896,34,0,unemployed,finance,retail,medium,low,1164,Pune,18.5204,73.8567,KYC_00021,,
C1897,57,0,salaried,healthcare,business,medium,high,224,Mumbai,19.076,72.8777,,,
C1898,21,0,salaried,finance,savings,medium,low,688,Delhi,28.6139,77.209,,,
C1899,61,0,government_employee,technology,retail,low,medium,3132,Pune,18.5204,73.8567,,,
C1900,57,0,salaried,finance,retail,low,medium,2442,Bangalore,12.9716,77.5946,,,
C1901,66,0,self_employed,education,savings,medium,medium,2246,Bangalore,12.9716,77.5946,,,
C1902,56,0,freelancer,unknown,savings,medium,medium,2574,Pune,18.5204,73.8567,,,
C1903,38,0,business_owner,retail,retail,high,medium,2956,Agra,27.1767,78.0081,,,
C1904,40,0,salaried,manufacturing,current,high,medium,936,Mumbai,19.076,72.8777,,,
C1905,41,0,salaried,healthcare,retail,high,medium,1701,Delhi,28.6139,77.209,,,
C1906,57,0,freelancer,real_estate,corporate,medium,medium,2165,Pune,18.5204,73.8567,,,
C1907,51,0,business_owner,unknown,retail,medium,low,221,Kolkata,22.5726,88.3639,,,
C1908,58,0,student,hospitality,retail,medium,medium,3473,Bangalore,12.9716,77.5946,,,
C1909,43,0,salaried,real_estate,business,low,low,440,Mumbai,19.076,72.8777,,,
C1910,26,0,retired,real_estate,savings,high,low,509,Hyderabad,17.385,78.4867,,,
C1911,67,0,unemployed,retail,current,high,medium,1401,Bangalore,12.9716,77.5946,,,
C1912,69,0,business_owner,healthcare,retail,high,medium,2412,Jaipur,26.9124,75.7873,,,
C1913,33,0,self_employed,construction,savings,medium,low,95,Pune,18.5204,73.8567,,,
C1914,53,0,business_owner,technology,retail,high,medium,1248,Mumbai,19.076,72.8777,,,
C1915,21,0,government_employee,finance,retail,medium,medium,1004,Mysuru,12.2958,76.6394,,,
C1916,55,0,government_employee,technology,retail,low,low,1332,Indore,22.7196,75.8577,,,
C1917,53,0,salaried,retail,savings,low,high,3331,Mumbai,19.076,72.8777,,,
C1918,21,0,salaried,technology,corporate,high,high,2356,Ahmedabad,23.0225,72.5714,,,
C1919,66,0,retired,retail,current,low,high,58,Kolkata,22.5726,88.3639,,,
C1920,51,0,freelancer,construction,savings,low,medium,3534,Kolkata,22.5726,88.3639,KYC_00030,,
C1921,69,0,salaried,construction,retail,low,medium,3132,Pune,18.5204,73.8567,,,
C1922,23,0,student,finance,corporate,low,low,2312,Bangalore,12.9716,77.5946,,,
C1923,22,0,salaried,unknown,retail,medium,low,480,Delhi,28.6139,77.209,,,
C1924,40,0,self_employed,manufacturing,retail,medium,medium,587,Kolkata,22.5726,88.3639,,,
C1925,21,0,government_employee,unknown,retail,medium,medium,1496,Chennai,13.0827,80.2707,,,
C1926,51,0,self_employed,manufacturing,current,medium,high,2014,Ahmedabad,23.0225,72.5714,,PHONE_00008,
C1927,39,0,salaried,unknown,corporate,medium,low,1349,Chennai,13.0827,80.2707,,,
C1928,22,0,government_employee,education,retail,medium,medium,68,Indore,22.7196,75.8577,,,
C1929,47,0,retired,healthcare,savings,high,high,1204,Hyderabad,17.385,78.4867,,,
C1930,68,0,freelancer,retail,corporate,medium,high,2710,Pune,18.5204,73.8567,,,
C1931,39,0,salaried,unknown,retail,medium,medium,1029,Pune,18.5204,73.8567,,,
C1932,43,0,government_employee,technology,retail,high,medium,1591,Coimbatore,11.0168,76.9558,,,
C1933,22,0,self_employed,healthcare,savings,high,low,2341,Chennai,13.0827,80.2707,,,
C1934,46,0,business_owner,manufacturing,savings,high,low,586,Jaipur,26.9124,75.7873,,,
